,name,value
1229,biker,0.91692495
1230,people,0.91588306
1231,racer,0.91582805
1232,athlete,0.9114158
1233,competition,0.9975271
1234,race,0.99410963
1235,bike,0.98397946
1236,championship,0.9684634
1237,action,0.94615203
1238,hurry,0.9344215
1239,wheel,0.9290452
1240,ride,0.9258673
1241,racer,0.9245346
1242,athlete,0.9218349
1243,helmet,0.90621376
1244,vehicle,0.9009924
1245,track,0.90017337
1246,competition,0.9974863
1247,race,0.9943588
1248,wheel,0.97601736
1249,bike,0.96628
1250,sport,0.9550923
1251,athlete,0.95489794
1252,championship,0.94802856
1253,hurry,0.93821275
1254,cyclist,0.9244096
1255,fast,0.91388166
1256,action,0.91300035
1257,race,0.9957707
1258,competition,0.9934246
1259,bike,0.96569496
1260,sport,0.96491325
1261,wheel,0.94563836
1262,hurry,0.93108404
1263,athlete,0.92316496
1264,fast,0.9179176
1265,track,0.91382086
1266,championship,0.91297233
1267,cyclist,0.9128631
1268,competition,0.99675715
1269,race,0.9963776
1270,bike,0.9926886
1271,wheel,0.9915023
1272,cyclist,0.9888843
1273,hurry,0.9802183
1274,athlete,0.97664833
1275,vehicle,0.9657232
1276,biker,0.9654753
1277,helmet,0.9614985
1278,sport,0.9611698
1279,people,0.9497844
1280,recreation,0.9471028
1281,ride,0.9420405
1282,adult,0.9414933
1283,man,0.9284624
1284,fast,0.92459047
1285,action,0.9050099
1286,bike,0.9988141
1287,wheel,0.99758494
1288,race,0.9974001
1289,competition,0.9971094
1290,biker,0.99270487
1291,cyclist,0.99174726
1292,ride,0.98380095
1293,sport,0.9761259
1294,hurry,0.96807855
1295,fast,0.9654643
1296,vehicle,0.9651351
1297,helmet,0.95914584
1298,racer,0.9578305
1299,seated,0.9471817
1300,man,0.9462231
1301,athlete,0.94449866
1302,exercise,0.9433607
1303,active,0.939271
1304,recreation,0.9340817
1305,fitness,0.90744996
1306,competition,0.9961359
1307,bike,0.9961097
1308,wheel,0.9933701
1309,race,0.99292994
1310,sport,0.9895056
1311,cyclist,0.98880947
1312,athlete,0.9862758
1313,exercise,0.9753531
1314,biker,0.9683242
1315,active,0.9671261
1316,squad,0.9622932
1317,fitness,0.95872414
1318,people,0.94521165
1319,ride,0.94480276
1320,hurry,0.9412472
1321,recreation,0.93090904
1322,vehicle,0.9295926
1323,man,0.92779446
1324,group together,0.9262307
1325,adult,0.9032557
1326,race,0.99883795
1327,competition,0.99783486
1328,bike,0.9977771
1329,wheel,0.99753
1330,cyclist,0.9823644
1331,ride,0.9793499
1332,squad,0.97817504
1333,sport,0.97728145
1334,biker,0.97173595
1335,hurry,0.9713527
1336,fast,0.96777284
1337,championship,0.9621812
1338,racer,0.9594638
1339,athlete,0.9455323
1340,active,0.943581
1341,vehicle,0.9432876
1342,rider,0.94031465
1343,seated,0.9294512
1344,helmet,0.9281904
1345,people,0.92145526
1346,competition,0.9907718
1347,athlete,0.9670572
1348,race,0.96235555
1349,sport,0.9606525
1350,man,0.94855917
1351,wheel,0.91193926
1352,exercise,0.90865993
1353,wheel,0.9959695
1354,competition,0.9929815
1355,bike,0.99282944
1356,race,0.9916328
1357,cyclist,0.9904214
1358,sport,0.9761764
1359,biker,0.96149194
1360,seated,0.9597792
1361,ride,0.9594947
1362,hurry,0.95602363
1363,exercise,0.9514657
1364,athlete,0.9274256
1365,man,0.92556804
1366,championship,0.91951567
1367,fast,0.9061636
1368,active,0.905501
1369,competition,0.99479556
1370,wheel,0.9913175
1371,bike,0.9901464
1372,race,0.98832357
1373,sport,0.9766978
1374,cyclist,0.97649765
1375,hurry,0.97348356
1376,athlete,0.96549046
1377,biker,0.960253
1378,exercise,0.9474001
1379,active,0.9436914
1380,ride,0.92738265
1381,fitness,0.91695607
1382,recreation,0.9153633
1383,people,0.9108756
1384,fast,0.9101695
1385,lifestyle,0.9061285
1386,competition,0.99969053
1387,race,0.99823344
1388,championship,0.9919888
1389,track,0.98161525
1390,bike,0.96924114
1391,sport,0.96847993
1392,helmet,0.9647194
1393,athlete,0.9614656
1394,hurry,0.9604453
1395,action,0.9528214
1396,fast,0.9479864
1397,man,0.93551874
1398,people,0.9232044
1399,wheel,0.91197187
1400,ride,0.9113134
1401,adult,0.90789735
1402,racer,0.9078003
1403,action energy,0.90459514
1404,motion,0.90436995
1405,cyclist,0.9028891
1406,competition,0.99423724
1407,race,0.99379146
1408,wheel,0.99348044
1409,bike,0.9930521
1410,cyclist,0.9756746
1411,biker,0.96352625
1412,sport,0.95381296
1413,hurry,0.9534763
1414,man,0.94276875
1415,ride,0.93890023
1416,squad,0.9256985
1417,athlete,0.9231843
1418,exercise,0.91300225
1419,active,0.90196097
1420,competition,0.9917042
1421,wheel,0.9908829
1422,race,0.98982674
1423,cyclist,0.9841737
1424,bike,0.97952116
1425,exercise,0.9704909
1426,action,0.9430522
1427,fitness,0.9417609
1428,athlete,0.9393259
1429,active,0.93380535
1430,sport,0.9298314
1431,biker,0.9252594
1432,man,0.9148443
1433,fast,0.91361415
1434,people,0.9094752
1435,vehicle,0.9073856
1436,ride,0.9041941
1437,recreation,0.9033953
1438,seated,0.90229017
1439,competition,0.9980502
1440,race,0.9900779
1441,wheel,0.98481166
1442,sport,0.9832931
1443,bike,0.9785074
1444,championship,0.96742606
1445,athlete,0.9628066
1446,hurry,0.95550036
1447,cyclist,0.94730854
1448,action,0.9247601
1449,biker,0.9172177
1450,bike,0.9963192
1451,competition,0.9942318
1452,race,0.9922319
1453,wheel,0.9899963
1454,ride,0.97627056
1455,sport,0.96693367
1456,cyclist,0.96339107
1457,biker,0.95575976
1458,hurry,0.9502443
1459,athlete,0.9496659
1460,active,0.9272697
1461,fast,0.9222426
1462,recreation,0.9140793
1463,competition,0.99607223
1464,race,0.9955319
1465,bike,0.987663
1466,wheel,0.9855455
1467,cyclist,0.97639745
1468,athlete,0.9688554
1469,hurry,0.9670507
1470,sport,0.9584476
1471,biker,0.95832
1472,action,0.9370924
1473,exercise,0.93706346
1474,championship,0.9323453
1475,active,0.9309021
1476,motion,0.9302608
1477,man,0.9279146
1478,ride,0.92731285
1479,fast,0.92528856
1480,action energy,0.9180542
1481,adult,0.91760314
1482,seated,0.906813
1483,wheel,0.9969565
1484,competition,0.9954442
1485,bike,0.99505544
1486,race,0.9945667
1487,cyclist,0.9878418
1488,sport,0.97440815
1489,biker,0.96831924
1490,hurry,0.9627536
1491,athlete,0.9607861
1492,active,0.95613074
1493,ride,0.9494135
1494,vehicle,0.9482928
1495,man,0.9310222
1496,recreation,0.9244275
1497,people,0.9156799
1498,exercise,0.91097116
1499,seated,0.9093671
1500,competition,0.9996885
1501,bike,0.9983765
1502,sport,0.997867
1503,race,0.99681616
1504,athlete,0.98749477
1505,hurry,0.9860846
1506,wheel,0.98405135
1507,fast,0.9813431
1508,cyclist,0.9778656
1509,biker,0.9777633
1510,active,0.97729415
1511,squad,0.9750793
1512,ride,0.97182584
1513,championship,0.96713793
1514,winner,0.9658724
1515,man,0.9637685
1516,action energy,0.950297
1517,people,0.92909503
1518,racer,0.928791
1519,action,0.9264934
1520,competition,0.9986119
1521,bike,0.99818736
1522,race,0.9972305
1523,wheel,0.9960181
1524,sport,0.99208856
1525,hurry,0.99141
1526,cyclist,0.99080676
1527,biker,0.9789436
1528,athlete,0.97374606
1529,fast,0.9731127
1530,championship,0.9709335
1531,ride,0.9583488
1532,active,0.9470247
1533,exercise,0.9426643
1534,helmet,0.93677497
1535,racer,0.93456167
1536,man,0.9301691
1537,fitness,0.9096614
1538,rider,0.90746325
1539,competition,0.99843794
1540,bike,0.997476
1541,race,0.99654293
1542,wheel,0.99644864
1543,cyclist,0.99564826
1544,biker,0.99254084
1545,hurry,0.9861399
1546,athlete,0.9803542
1547,sport,0.98001766
1548,ride,0.97598547
1549,people,0.9730141
1550,action,0.9689742
1551,adult,0.96882343
1552,vehicle,0.9670396
1553,seated,0.96524274
1554,recreation,0.9599662
1555,helmet,0.95714474
1556,motion,0.9552839
1557,fast,0.94519246
1558,action energy,0.9426767
1559,race,0.999634
1560,competition,0.9993662
1561,bike,0.9992173
1562,wheel,0.9980966
1563,sport,0.9951029
1564,cyclist,0.99456716
1565,athlete,0.99398094
1566,track,0.98818433
1567,championship,0.98703134
1568,hurry,0.98275936
1569,exercise,0.98116744
1570,seated,0.972713
1571,biker,0.96683127
1572,ride,0.96520334
1573,racer,0.96450055
1574,endurance,0.9615163
1575,vehicle,0.96063447
1576,action,0.9594412
1577,people,0.9427915
1578,group together,0.94248194
1579,competition,0.9997763
1580,race,0.99887836
1581,bike,0.99815935
1582,wheel,0.99756795
1583,sport,0.9972943
1584,cyclist,0.9970635
1585,athlete,0.9938961
1586,hurry,0.99017227
1587,biker,0.98750156
1588,ride,0.9777426
1589,adult,0.969072
1590,championship,0.96638894
1591,sportsman,0.9565518
1592,seated,0.95595634
1593,active,0.95457244
1594,motion,0.94843644
1595,helmet,0.94807637
1596,racer,0.94635296
1597,man,0.9345087
1598,action energy,0.9311584
1599,competition,0.9991106
1600,wheel,0.9973639
1601,bike,0.9969351
1602,race,0.99552834
1603,sport,0.9910923
1604,cyclist,0.9897338
1605,hurry,0.9863591
1606,biker,0.9783833
1607,championship,0.97288287
1608,ride,0.97219616
1609,athlete,0.968471
1610,active,0.9585167
1611,fast,0.95808184
1612,man,0.9423959
1613,action,0.9406941
1614,racer,0.92068565
1615,people,0.91877776
1616,helmet,0.9170102
1617,race,0.99910927
1618,wheel,0.99709177
1619,competition,0.99607366
1620,bike,0.99497443
1621,sport,0.993889
1622,exercise,0.9864495
1623,athlete,0.985469
1624,cyclist,0.9841298
1625,hurry,0.9704138
1626,endurance,0.96864223
1627,fitness,0.9635111
1628,active,0.94759786
1629,biker,0.9444201
1630,track,0.9383425
1631,championship,0.9381871
1632,recreation,0.93797624
1633,racer,0.93789196
1634,fast,0.91064894
1635,ride,0.9088293
1636,strength,0.9039221
1637,wheel,0.9986135
1638,competition,0.99804467
1639,cyclist,0.9965662
1640,bike,0.99533904
1641,biker,0.98781705
1642,hurry,0.9833321
1643,sport,0.98093814
1644,race,0.97439367
1645,fast,0.963598
1646,action,0.96245134
1647,exercise,0.95553577
1648,ride,0.9531188
1649,active,0.94615865
1650,action energy,0.94531727
1651,athlete,0.94266915
1652,seated,0.9423766
1653,recreation,0.9413401
1654,roll along,0.9321565
1655,fitness,0.92858785
1656,man,0.92489994
1657,race,0.9974792
1658,competition,0.9937714
1659,wheel,0.98835254
1660,bike,0.9874149
1661,sport,0.98171294
1662,cyclist,0.97207403
1663,hurry,0.9718292
1664,athlete,0.95772094
1665,people,0.9438742
1666,fast,0.939571
1667,man,0.92962825
1668,motion,0.9216354
1669,ride,0.9216256
1670,biker,0.9174342
1671,racer,0.9174024
1672,teamwork,0.91190016
1673,squad,0.91189706
1674,track,0.9071735
1675,exercise,0.90544
1676,adult,0.90479016
1677,competition,0.99707675
1678,sport,0.99081933
1679,race,0.976262
1680,athlete,0.9726224
1681,bike,0.95486796
1682,championship,0.9480996
1683,active,0.94167817
1684,exercise,0.9382727
1685,hurry,0.92626315
1686,squad,0.92052984
1687,recreation,0.91651994
1688,man,0.9159198
1689,wheel,0.9149182
1690,athletics,0.90590346
1691,fast,0.9057814
1692,competition,0.9997883
1693,race,0.99872375
1694,wheel,0.99800724
1695,cyclist,0.99705935
1696,bike,0.9947212
1697,sport,0.9934945
1698,athlete,0.99099994
1699,championship,0.9865471
1700,hurry,0.98276544
1701,helmet,0.9801762
1702,ride,0.97938305
1703,biker,0.977641
1704,action,0.9659893
1705,man,0.9621867
1706,exercise,0.9508931
1707,seated,0.94549316
1708,track,0.94336057
1709,people,0.9421848
1710,fast,0.9389172
1711,adult,0.9325172
1712,race,0.9959893
1713,competition,0.9948706
1714,bike,0.99196213
1715,wheel,0.9919003
1716,sport,0.9738108
1717,cyclist,0.9647511
1718,biker,0.9624286
1719,championship,0.94326437
1720,athlete,0.93491083
1721,hurry,0.9348984
1722,fast,0.931193
1723,exercise,0.9277265
1724,active,0.9235559
1725,ride,0.9226414
1726,track,0.91861665
1727,bike,0.9988601
1728,competition,0.9982171
1729,race,0.9978877
1730,sport,0.9952259
1731,wheel,0.99373114
1732,squad,0.99244225
1733,hurry,0.9848088
1734,cyclist,0.98336834
1735,biker,0.9832103
1736,ride,0.98192805
1737,active,0.976337
1738,athlete,0.9700342
1739,fast,0.96587515
1740,helmet,0.9584245
1741,championship,0.95136094
1742,rider,0.94593674
1743,man,0.9440156
1744,racer,0.93440413
1745,exercise,0.9313346
1746,people,0.92964035
1747,competition,0.9930358
1748,sport,0.9814319
1749,people,0.9605278
1750,game,0.95182586
1751,recreation,0.9404595
1752,race,0.9312059
1753,event,0.9253948
1754,vehicle,0.9156964
1755,ball,0.9124024
1756,championship,0.9086335
1757,hurry,0.9079317
1758,athlete,0.90717065
1759,competition,0.99862695
1760,race,0.99449277
1761,bike,0.99084723
1762,wheel,0.98946214
1763,sport,0.9849633
1764,hurry,0.9755987
1765,ride,0.9681516
1766,cyclist,0.96443594
1767,championship,0.961362
1768,athlete,0.95246553
1769,track,0.9495845
1770,action,0.94099915
1771,biker,0.9392005
1772,motion,0.93301547
1773,challenge,0.91670024
1774,people,0.903898
1775,fast,0.9020432
1776,wheel,0.9998305
1777,cyclist,0.99940276
1778,bike,0.99864733
1779,sport,0.9960331
1780,competition,0.9959856
1781,race,0.9958864
1782,biker,0.9942079
1783,exercise,0.9846916
1784,ride,0.9845891
1785,bicycle,0.979639
1786,seated,0.9772304
1787,athlete,0.9770305
1788,hurry,0.9748738
1789,helmet,0.9725007
1790,active,0.97225404
1791,fitness,0.962068
1792,recreation,0.95552266
1793,roll along,0.9491655
1794,action energy,0.9418855
1795,fast,0.9298998
1796,competition,0.998113
1797,bike,0.9974184
1798,race,0.9918815
1799,hurry,0.9855951
1800,sport,0.9827623
1801,championship,0.97884184
1802,ride,0.9732468
1803,wheel,0.96733356
1804,fast,0.9609773
1805,track,0.94700336
1806,squad,0.94654804
1807,helmet,0.94194806
1808,biker,0.9388118
1809,teamwork,0.93315834
1810,athlete,0.91221297
1811,man,0.9121505
1812,cyclist,0.90852976
1813,motion,0.90838116
1814,competition,0.9966296
1815,race,0.99596965
1816,bike,0.99463034
1817,sport,0.9863236
1818,wheel,0.98500633
1819,squad,0.9713503
1820,hurry,0.97018516
1821,athlete,0.9691773
1822,ride,0.9686237
1823,championship,0.95547885
1824,fast,0.9439374
1825,racer,0.9437934
1826,active,0.94050026
1827,cyclist,0.9361856
1828,biker,0.92985046
1829,man,0.92871356
1830,teamwork,0.92774343
1831,exercise,0.91542697
1832,action,0.90465564
1833,competition,0.9998183
1834,race,0.99977034
1835,bike,0.9986738
1836,wheel,0.9981482
1837,cyclist,0.99664736
1838,hurry,0.9956229
1839,championship,0.9954725
1840,athlete,0.9922394
1841,biker,0.99156636
1842,sport,0.9913982
1843,action,0.9897349
1844,racer,0.98413515
1845,fast,0.9793738
1846,ride,0.978075
1847,helmet,0.9774946
1848,vehicle,0.96921706
1849,track,0.95960224
1850,man,0.9485588
1851,recreation,0.9423735
1852,motion,0.9321268
1853,race,0.99939775
1854,competition,0.9986391
1855,bike,0.99579376
1856,championship,0.9897312
1857,wheel,0.9874372
1858,track,0.9865587
1859,sport,0.9861679
1860,racer,0.96872616
1861,hurry,0.96528995
1862,squad,0.96015406
1863,ride,0.95743823
1864,action,0.9556091
1865,cyclist,0.9537394
1866,fast,0.9510865
1867,biker,0.945521
1868,vehicle,0.9441014
1869,athlete,0.92934275
1870,bike,0.9990491
1871,race,0.9987502
1872,wheel,0.9983424
1873,competition,0.9975021
1874,biker,0.9902566
1875,cyclist,0.98831594
1876,ride,0.98484313
1877,hurry,0.9833268
1878,sport,0.9760844
1879,vehicle,0.9731197
1880,seated,0.96325135
1881,championship,0.9608146
1882,racer,0.96079624
1883,helmet,0.96068203
1884,rider,0.95155215
1885,fast,0.9514141
1886,track,0.95060074
1887,action,0.94970196
1888,active,0.9491949
1889,man,0.9282251
1890,race,0.99191695
1891,competition,0.9911589
1892,bike,0.9529989
1893,wheel,0.9477984
1894,athlete,0.94100285
1895,championship,0.9379402
1896,man,0.9372194
1897,sport,0.9311376
1898,people,0.9303657
1899,recreation,0.9190737
1900,adult,0.9112544
1901,squad,0.90494955
1902,cyclist,0.9042834
1903,exercise,0.9041067
1904,track,0.9032639
1905,race,0.9992768
1906,competition,0.9991496
1907,bike,0.99862814
1908,championship,0.99335694
1909,wheel,0.9919692
1910,hurry,0.99134886
1911,sport,0.9875005
1912,racer,0.98652697
1913,ride,0.98567677
1914,track,0.9777806
1915,cyclist,0.97192323
1916,fast,0.96768695
1917,athlete,0.9621458
1918,biker,0.95676816
1919,action,0.95539534
1920,squad,0.94507647
1921,vehicle,0.92558324
1922,helmet,0.9112066
1923,man,0.9054501
1924,motion,0.9018563
1925,competition,0.9970751
1926,bike,0.99555266
1927,race,0.99365926
1928,wheel,0.98764515
1929,cyclist,0.983215
1930,sport,0.9831917
1931,biker,0.97834826
1932,hurry,0.9771663
1933,ride,0.9672754
1934,athlete,0.96496487
1935,adult,0.9425324
1936,active,0.93675053
1937,people,0.93657833
1938,man,0.93158233
1939,motion,0.93094635
1940,recreation,0.9271642
1941,action,0.92058355
1942,helmet,0.9180591
1943,championship,0.9179311
1944,fast,0.9148871
1945,race,0.9990438
1946,bike,0.9986994
1947,competition,0.99748623
1948,wheel,0.99300706
1949,ride,0.9848421
1950,vehicle,0.9826889
1951,racer,0.9812852
1952,biker,0.9806714
1953,cyclist,0.97862357
1954,championship,0.9750216
1955,hurry,0.9733734
1956,track,0.96367514
1957,squad,0.9629544
1958,sport,0.96014833
1959,fast,0.95914423
1960,seated,0.9358906
1961,teamwork,0.9346523
1962,people,0.9312861
1963,helmet,0.9243784
1964,athlete,0.91102076
1965,competition,0.99640167
1966,race,0.9944065
1967,sport,0.9928389
1968,hurry,0.9886194
1969,bike,0.9650798
1970,athlete,0.9502064
1971,wheel,0.94851375
1972,championship,0.94837
1973,active,0.9449549
1974,fast,0.94254816
1975,man,0.9328315
1976,exercise,0.9264337
1977,action energy,0.9227148
1978,competition,0.99946326
1979,race,0.9991753
1980,bike,0.99139774
1981,championship,0.9907619
1982,athlete,0.9840014
1983,racer,0.98080033
1984,sport,0.9750041
1985,hurry,0.9726347
1986,track,0.9659028
1987,ride,0.96380043
1988,squad,0.96341217
1989,wheel,0.95405877
1990,action,0.9428055
1991,action energy,0.9307623
1992,cyclist,0.9273411
1993,fast,0.9163946
1994,man,0.916103
1995,cup,0.91397464
1996,helmet,0.90583557
1997,competition,0.9984137
1998,race,0.99593914
1999,wheel,0.9897841
2000,bike,0.9853095
2001,cyclist,0.9793192
2002,athlete,0.9740763
2003,ride,0.9645357
2004,hurry,0.9617368
2005,action,0.9535353
2006,sport,0.9475919
2007,championship,0.9471611
2008,man,0.9371136
2009,biker,0.9360596
2010,track,0.93134654
2011,seated,0.93092835
2012,vehicle,0.9057151
2013,race,0.9975963
2014,competition,0.9974083
2015,wheel,0.99416703
2016,cyclist,0.99041975
2017,bike,0.98096997
2018,ride,0.96799135
2019,athlete,0.9669783
2020,squad,0.9567273
2021,biker,0.9558126
2022,man,0.9547366
2023,sport,0.95466495
2024,action,0.9346907
2025,people,0.9321368
2026,road,0.9202287
2027,vehicle,0.91833436
2028,elite,0.9025075
2029,competition,0.9973334
2030,bike,0.9966197
2031,race,0.99611056
2032,wheel,0.98841053
2033,sport,0.98206687
2034,active,0.9789696
2035,athlete,0.9772117
2036,ride,0.9739928
2037,hurry,0.96467066
2038,biker,0.9539373
2039,cyclist,0.94528294
2040,fast,0.94267976
2041,man,0.9417256
2042,exercise,0.9400606
2043,squad,0.9322472
2044,seated,0.923178
2045,rider,0.9231293
2046,action energy,0.9194187
2047,racer,0.90995586
2048,action,0.90730894
2049,competition,0.9989368
2050,race,0.9987056
2051,championship,0.98686343
2052,track,0.9828379
2053,athlete,0.9481858
2054,adult,0.9396289
2055,man,0.9395597
2056,action,0.9271663
2057,cup,0.92652535
2058,auto racing,0.9145806
2059,competition,0.99816954
2060,race,0.9970696
2061,championship,0.9663146
2062,track,0.9649548
2063,athlete,0.95572346
2064,bike,0.95374966
2065,action,0.9428287
2066,wheel,0.92399013
2067,cyclist,0.918849
2068,man,0.9024191
2069,competition,0.99841845
2070,race,0.9964453
2071,championship,0.99007916
2072,track,0.9869105
2073,helmet,0.9810803
2074,action,0.94578123
2075,auto racing,0.9262291
2076,man,0.9225851
2077,adult,0.90283656
2078,race,0.9987017
2079,competition,0.99867487
2080,wheel,0.9980798
2081,bike,0.9957631
2082,cyclist,0.9951503
2083,vehicle,0.9927293
2084,biker,0.98192
2085,seated,0.9690606
2086,people,0.96843404
2087,athlete,0.96751237
2088,road,0.96576285
2089,action,0.95912826
2090,hurry,0.9589026
2091,man,0.9538125
2092,sport,0.9438087
2093,championship,0.93994236
2094,group together,0.9311397
2095,champion,0.9287329
2096,ride,0.9221512
2097,populace,0.90935445
2098,race,0.9984981
2099,competition,0.9973121
2100,wheel,0.9966421
2101,bike,0.99377966
2102,cyclist,0.99153817
2103,vehicle,0.9809395
2104,man,0.97606397
2105,squad,0.964522
2106,people,0.9632123
2107,sport,0.95889896
2108,biker,0.95610845
2109,road,0.95474416
2110,hurry,0.9468776
2111,group together,0.9409903
2112,athlete,0.9370663
2113,populace,0.93517
2114,editorial,0.92305577
2115,action,0.9190424
2116,track,0.90985686
2117,helmet,0.90780485
2118,race,0.9990916
2119,competition,0.99875426
2120,sport,0.9841019
2121,adult,0.97728443
2122,man,0.9757025
2123,track,0.96560925
2124,championship,0.9652134
2125,hurry,0.96055686
2126,fast,0.9333441
2127,helmet,0.92572427
2128,protection,0.92223275
2129,people,0.9175323
2130,athlete,0.91685957
2131,cyclist,0.9113833
2132,cup,0.9113364
2133,wheel,0.90665996
2134,competition,0.9973717
2135,race,0.9965172
2136,athlete,0.9583876
2137,championship,0.95826113
2138,sport,0.94786954
2139,man,0.94660926
2140,hurry,0.94304836
2141,wheel,0.9364061
2142,bike,0.93484616
2143,adult,0.9215043
2144,squad,0.9066751
2145,track,0.9009161
2146,wheel,0.99936754
2147,race,0.99905604
2148,bike,0.9990246
2149,competition,0.9985703
2150,cyclist,0.9985497
2151,biker,0.992643
2152,vehicle,0.9920078
2153,hurry,0.9789587
2154,helmet,0.97810537
2155,man,0.9733993
2156,racer,0.96737385
2157,road,0.96689516
2158,trial,0.96564686
2159,championship,0.9611925
2160,seated,0.9516238
2161,velo,0.9500709
2162,elite,0.94683623
2163,ride,0.9422202
2164,sport,0.9402592
2165,squad,0.93821406
2166,race,0.9988524
2167,competition,0.9978766
2168,bike,0.9967388
2169,cyclist,0.9936006
2170,wheel,0.99129546
2171,track,0.9853424
2172,biker,0.9826846
2173,vehicle,0.9756778
2174,ride,0.9699465
2175,championship,0.9579245
2176,man,0.94600344
2177,action,0.9444817
2178,road,0.94406307
2179,athlete,0.92709494
2180,trial,0.9261035
2181,rider,0.9238063
2182,people,0.92204785
2183,racer,0.9184675
2184,seated,0.9178095
2185,hurry,0.9157158
2186,wheel,0.9992789
2187,bike,0.99910146
2188,cyclist,0.9977374
2189,race,0.99750924
2190,competition,0.9931433
2191,biker,0.98993707
2192,hurry,0.9838062
2193,sport,0.9668957
2194,vehicle,0.9632332
2195,road,0.96200913
2196,ride,0.95696586
2197,seated,0.9525184
2198,squad,0.9458544
2199,bicycle,0.94109493
2200,man,0.9368001
2201,rider,0.9354945
2202,fast,0.933329
2203,helmet,0.93270993
2204,racer,0.92713964
2205,athlete,0.9263998
2206,race,0.99688035
2207,competition,0.99489903
2208,wheel,0.9947318
2209,bike,0.98968434
2210,cyclist,0.967842
2211,sport,0.96509033
2212,hurry,0.9582181
2213,track,0.9520813
2214,ride,0.947024
2215,exercise,0.9408542
2216,action,0.9304035
2217,championship,0.92962784
2218,man,0.9246562
2219,athlete,0.9228328
2220,biker,0.91883886
2221,squad,0.9104072
2222,road,0.9092017
2223,bike,0.99786246
2224,competition,0.9974844
2225,race,0.9972236
2226,vehicle,0.9815872
2227,championship,0.98031425
2228,wheel,0.9801327
2229,biker,0.9707917
2230,cyclist,0.97076845
2231,man,0.9693295
2232,racer,0.9636797
2233,hurry,0.9590547
2234,ride,0.9523668
2235,track,0.95131725
2236,International,0.9503635
2237,drive,0.94680953
2238,action,0.9445138
2239,people,0.9409994
2240,fast,0.931986
2241,sport,0.92542756
2242,helmet,0.9238578
2243,wheel,0.99128485
2244,bike,0.98904943
2245,competition,0.984395
2246,sport,0.9727529
2247,cyclist,0.9722798
2248,people,0.9714402
2249,adult,0.9615463
2250,hurry,0.94000655
2251,man,0.93791586
2252,transportation system,0.93224615
2253,biker,0.93216145
2254,race,0.9296578
2255,seated,0.9122635
2256,competition,0.9878943
2257,sport,0.98124164
2258,wheel,0.97705853
2259,athlete,0.9751282
2260,exercise,0.970474
2261,race,0.9622692
2262,man,0.95110095
2263,cyclist,0.9489136
2264,adult,0.9480399
2265,fitness,0.94562066
2266,people,0.9366991
2267,recreation,0.91627234
2268,competition,0.99041975
2269,adult,0.97735846
2270,sport,0.97397923
2271,athlete,0.9618666
2272,people,0.95887077
2273,motion,0.9408394
2274,race,0.9377877
2275,man,0.9374705
2276,wheel,0.93678534
2277,hurry,0.9323399
2278,cyclist,0.9269279
2279,competition,0.997538
2280,race,0.9941724
2281,bike,0.9873705
2282,wheel,0.97250986
2283,cyclist,0.97011626
2284,athlete,0.9615965
2285,sport,0.95778775
2286,championship,0.9564396
2287,man,0.9559053
2288,hurry,0.9440414
2289,exercise,0.94389415
2290,action,0.93249834
2291,adult,0.92185533
2292,ride,0.91118836
2293,competition,0.995757
2294,race,0.9922345
2295,wheel,0.98608446
2296,bike,0.9831184
2297,cyclist,0.9714886
2298,seated,0.9623076
2299,sport,0.96173763
2300,ride,0.9479847
2301,vehicle,0.9437683
2302,championship,0.9409729
2303,man,0.93914545
2304,hurry,0.93878603
2305,adult,0.92694503
2306,action,0.92169714
2307,athlete,0.9157643
2308,track,0.9070022
2309,competition,0.99229324
2310,race,0.95971215
2311,man,0.95491505
2312,people,0.954422
2313,championship,0.9476061
2314,athlete,0.98102903
2315,competition,0.9750251
2316,sport,0.9743357
2317,exercise,0.9613336
2318,man,0.951833
2319,strength,0.9369853
2320,race,0.92490184
2321,coaching,0.9219334
2322,endurance,0.91109
2323,fitness,0.904281
2324,competition,0.9870114
2325,race,0.98623705
2326,sport,0.96014667
2327,wheel,0.9549562
2328,bike,0.9521972
2329,man,0.9457023
2330,athlete,0.9428418
2331,people,0.9336688
2332,squad,0.9321449
2333,competition,0.99496484
2334,athlete,0.97244704
2335,race,0.9620866
2336,sport,0.96172726
2337,man,0.9553547
2338,exercise,0.93823683
2339,active,0.93816304
2340,people,0.9329729
2341,recreation,0.9248188
2342,wheel,0.91285217
2343,championship,0.91137993
2344,competition,0.99643505
2345,race,0.9959507
2346,wheel,0.9941343
2347,cyclist,0.99313664
2348,sport,0.9894341
2349,bike,0.9873526
2350,athlete,0.9775939
2351,adult,0.953704
2352,hurry,0.9406583
2353,biker,0.9388062
2354,exercise,0.9332462
2355,ride,0.9331099
2356,people,0.92823386
2357,man,0.9148642
2358,motion,0.90933156
2359,championship,0.9062136
2360,competition,0.996381
2361,helmet,0.994779
2362,race,0.9920239
2363,man,0.9707241
2364,championship,0.9702581
2365,track,0.96942496
2366,people,0.9631664
2367,action,0.94784415
2368,bike,0.94330275
2369,adult,0.93446994
2370,uniform,0.92532265
2371,vehicle,0.9194052
2372,athlete,0.90948594
2373,one,0.9092955
2374,recreation,0.90884304
2375,protection,0.9022293
2376,competition,0.9893756
2377,race,0.9559785
2378,sport,0.9355736
2379,championship,0.9310438
2380,man,0.9238167
2381,people,0.918145
